,sentiment,text,text_pt,text_pt_clean,text_pt_lemma
1938,positive,"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .","As vendas subiram 19,2 por cento para 1,002 bilhões de euros, ultrapassando o consenso de 953 milhões de euros.",vendas subiram 192 cento 1002 bilhões euros ultrapassando consenso 953 milhões euros,venda subir 192 cento 1002 bilhão euro ultrapassar consenso 953 milhão euro
1939,positive,"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .","A Suominen Corporation estima que o programa de corte de custos iniciado no outono de 2005, preços de venda mais altos e crescimento esperado no volume de lenços umedecidos tornarão as operações da empresa mais lucrativas.",suominen corporation estima programa corte custos iniciado outono 2005 preços venda altos crescimento esperado volume lenços umedecidos tornarão operações empresa lucrativas,suominen corporation estimar programa corte custos iniciar outono 2005 preço venda alto crescimento esperar volume lenço umedecir tornar operação empresa lucrativo
1940,positive,"In a release , the Company said that Vocollect T2 customers in North America can now take advantage of its Voice Directed Warehousing solution and increase warehouse efficiency and productivity gains at a discounted price .","Em um comunicado, a empresa disse que os clientes do Vocollect T2 na América do Norte agora podem tirar proveito de sua solução Voice Directed Warehousing e aumentar a eficiência do warehouse e os ganhos de produtividade com desconto.",comunicado empresa disse clientes vocollect t2 américa norte agora podem tirar proveito solução voice directed warehousing aumentar eficiência warehouse ganhos produtividade desconto,comunicar empresa dizer cliente Vocollect t2 américar norte agora poder tirar proveito solução voice directed Warehousing aumentar eficiência warehouse ganho produtividade desconto
1941,neutral,"Marimekko makes all sorts of colorful little impulse buys `` umbrellas , baby bibs , change purses `` and they 're all for sale , the better to take advantage of shoppers who ca n't commit to furniture but want a piece of the action .","A Marimekko faz todo tipo de pequenas compras coloridas por impulso `` guarda-chuvas, babetes, trocadores `` e estão todos à venda, para melhor aproveitar os compradores que não podem se comprometer com os móveis, mas querem um pouco de ação .",marimekko faz todo tipo pequenas compras coloridas impulso guardachuvas babetes trocadores todos venda melhor aproveitar compradores podem comprometer móveis querem pouco ação,marimekko fazer todo tipo pequeno compra colorir impulso guardachuva babete trocador todo venda melhor aproveitar comprador poder comprometer móvel querer pouco ação
1942,positive,Business boomed after Ostrom helped plant a small story about Rapala lures in a Life magazine issue that featured Marilyn Monroe on the cover .,Os negócios prosperaram depois que Ostrom ajudou a plantar uma pequena história sobre iscas Rapala em uma edição da revista Life que apresentava Marilyn Monroe na capa.,negócios prosperaram ostrom ajudou plantar pequena história sobre iscas rapala edição revista life apresentava marilyn monroe capa,negócio prosperar ostrom ajudar plantar pequeno história sobre isca rapalar edição revist life apresentar marilyn monroe capa
1943,positive,Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,O banco finlandês OKO assinou um acordo de cooperação com a Raiffeisen relativo aos investimentos de empresas finlandesas na Rússia.,banco finlandês oko assinou acordo cooperação raiffeisen relativo investimentos empresas finlandesas rússia,Banco finlandês oko assinar acordo cooperação raiffeisen relativo investimento empresa finlandeso Rússia
1944,positive,Paper maker Stora Enso Oyj said Friday it has been acquitted of charges that it participated in a paper price-fixing conspiracy in the United States .,A fabricante de papel Stora Enso Oyj disse na sexta-feira que foi absolvida das acusações de participação em uma conspiração para fixação de preços de papel nos Estados Unidos.,fabricante papel stora enso oyj disse sextafeira absolvida acusações participação conspiração fixação preços papel estados unidos,fabricante papel stor enso oyj dizer sextafeira absolver acusação participação conspiração fixação preço papel Estados Unidos
1945,positive,"Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies .","Cooper SH, o distribuidor do Reino Unido para a fabricante de equipamentos de elevação Konecranes, ganhou o acordo de cinco anos que envolve baixa manutenção e tecnologias de economia de combustível.",cooper sh distribuidor reino unido fabricante equipamentos elevação konecranes ganhou acordo cinco anos envolve baixa manutenção tecnologias economia combustível,cooper sh distribuidor reino unir fabricante equipamento elevação konecranes ganhar acordo cinco ano envolver baixo manutenção tecnologio economia combustível
1946,positive,Metsaliitto said that it will book a minor gain of less than EUR1 .0 m from the transaction .,"Metsaliitto disse que registrará um pequeno ganho de menos de € 1, 0 milhão com a transação.",metsaliitto disse registrará pequeno ganho menos € 1 0 milhão transação,Metsaliitto dizer registrar pequeno ganho pouco € 1 0 milhão transação
1947,positive,"The negotiations were carried out in a constructive manner , and all parties tried to find a solution to the situation .",As negociações foram conduzidas de forma construtiva e todas as partes procuraram encontrar uma solução para a situação.,negociações conduzidas forma construtiva todas partes procuraram encontrar solução situação,negociação conduzir forma construtivo todo parte procurar encontrar solução situação
1948,positive,This is a much better process than using virgin paper as it requires less transportation of wood pulp from places like Finland and Canada .,"Este é um processo muito melhor do que usar papel virgem, pois requer menos transporte de polpa de madeira de lugares como Finlândia e Canadá.",processo melhor usar papel virgem pois requer menos transporte polpa madeira lugares finlândia canadá,processo bom usar papel virgem pois requer pouco transporte polpa madeiro lugar finlândiar Canadá
1949,positive,"After the reporting period , BioTie North American licensing partner Somaxon Pharmaceuticals announced positive results with nalmefene in a pilot Phase 2 clinical trial for smoking cessation .","Após o período de relatório, o parceiro de licenciamento da BioTie North American, Somaxon Pharmaceuticals, anunciou resultados positivos com o nalmefeno em um ensaio clínico piloto de Fase 2 para cessação do tabagismo.",após período relatório parceiro licenciamento biotie north american somaxon pharmaceuticals anunciou resultados positivos nalmefeno ensaio clínico piloto fase 2 cessação tabagismo,após período relatório parceiro licenciamento Biotie North American somaxon pharmaceuticals anunciar resultado positivo nalmefeno ensaio clínico piloto fase 2 cessação tabagismo
1950,positive,"`` Indo-Russia trade can cross the targeted 10 billion dollars by 2010 and double to 20 billion dollars by 2015 , if trade irritants and procedural hassles are resolved , '' the chamber said in its survey on obstacles to trade with Russia .","""O comércio Indo-Rússia pode ultrapassar a meta de 10 bilhões de dólares em 2010 e dobrar para 20 bilhões de dólares em 2015, se os irritantes comerciais e os aborrecimentos processuais forem resolvidos"", disse a câmara em sua pesquisa sobre obstáculos ao comércio com a Rússia.",comércio indorússia pode ultrapassar meta 10 bilhões dólares 2010 dobrar 20 bilhões dólares 2015 irritantes comerciais aborrecimentos processuais resolvidos disse câmara pesquisa sobre obstáculos comércio rússia,comércio indorússia poder ultrapassar meta 10 bilhão dólar 2010 dobrar 20 bilhão dólar 2015 irritante comercial aborrecimento processual resolver dizer câmar pesquisa sobre obstáculo comércio Rússia
