Unnamed: 0,y,text,text_pt,finbert_sentiment,text_pt_clean,fb_new_sentiment
2496,neutral,"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .","Kemira, com sede em Helsinque, Finlândia, é um grupo químico internacional que compreende as áreas de negócios Kemira Pulp & Paper, Kemira Water, Kemira Specialty e Kemira Coatings.",POSITIVE,kemira sede helsinque finlândia grupo químico internacional compreende áreas negócios kemira pulp paper kemira water kemira specialty kemira coatings,NEUTRAL
2497,neutral,Kemira 's partner in the project is St. Petersburg Water Works .,A parceira de Kemira no projeto é a St. Petersburg Water Works.,NEUTRAL,parceira kemira projeto st petersburg water works,NEUTRAL
2498,neutral,Kershaw takes up the position with immediate effect from her previous role as marketing manager of Sankey Home & Garden Products .,Kershaw assume o cargo com efeito imediato de seu cargo anterior como gerente de marketing da Sankey Home & Garden Products.,NEUTRAL,kershaw assume cargo efeito imediato cargo anterior gerente marketing sankey home garden products,NEUTRAL
2499,neutral,KONE is listed on the Nordic Exchange in Helsinki .,A KONE está listada na Nordic Exchange em Helsinque.,POSITIVE,kone listada nordic exchange helsinque,NEUTRAL
2500,neutral,"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .","A L&T opera na Finlândia, Suécia, Letônia, Rússia e Noruega.",POSITIVE,lt opera finlândia suécia letônia rússia noruega,NEUTRAL
2501,neutral,"Last week , however , Nokia announced that it will pursue a long-term relationship with Microsoft , and make the Windows Phone 7 operating system the foundation for Nokia mobile phones .","Na semana passada, no entanto, a Nokia anunciou que buscará um relacionamento de longo prazo com a Microsoft e fará do sistema operacional Windows Phone 7 a base para os telefones celulares da Nokia.",POSITIVE,semana passada entanto nokia anunciou buscará relacionamento longo prazo microsoft fará sistema operacional windows phone 7 base telefones celulares nokia,NEUTRAL
2502,neutral,Latvia 's Stockmann shopping mall is a subsidiary of Finland 's Stockmann Plc. .,O shopping Stockmann da Letônia é uma subsidiária da Stockmann Plc. Da Finlândia. .,POSITIVE,shopping stockmann letônia subsidiária stockmann plc finlândia,NEUTRAL
2503,neutral,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .","LEED é um sistema de certificação de construção verde reconhecido internacionalmente, desenvolvido pelo U.S. Green Building Council.",POSITIVE,leed sistema certificação construção verde reconhecido internacionalmente desenvolvido us green building council,NEUTRAL
2504,neutral,LONDON AFX - Fortum said it has agreed to sell its industrial maintenance service operations to funds managed by CapMan for an undisclosed sum .,LONDRES AFX - Fortum disse que concordou em vender suas operações de serviço de manutenção industrial para fundos administrados pela CapMan por uma quantia não revelada.,POSITIVE,londres afx fortum disse concordou vender operações serviço manutenção industrial fundos administrados capman quantia revelada,NEUTRAL
2505,neutral,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .","China Unicom, NYSE: CHU, HKSE: 0762 e SHSE: 600050, a segunda maior operadora de celular do país.",POSITIVE,china unicom nyse chu hkse 0762 shse 600050 segunda maior operadora celular país,POSITIVE
2506,neutral,"Maximum amount of terminations in Finland is 40 employees , the company added .","O número máximo de demissões na Finlândia é de 40 funcionários, acrescentou a empresa.",NEGATIVE,número máximo demissões finlândia 40 funcionários acrescentou empresa,NEGATIVE
2507,neutral,Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .,As medidas serão lançadas imediatamente e deverão ser finalizadas no primeiro trimestre de 2010.,NEUTRAL,medidas lançadas imediatamente deverão finalizadas primeiro trimestre 2010,NEUTRAL
2508,neutral,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .","A Metsa-Botnia financiará o pagamento de dividendos, o reembolso de capital e a recompra de suas próprias ações com os fundos provenientes de sua alienação das operações do Uruguai e ações da Pohjolan Voima, e utilizando suas linhas de financiamento existentes.",NEUTRAL,metsabotnia financiará pagamento dividendos reembolso capital recompra próprias ações fundos provenientes alienação operações uruguai ações pohjolan voima utilizando linhas financiamento existentes,NEUTRAL
2509,neutral,Metso 's delivery will include a complete coated board line with related air systems and two winders .,A entrega da Metso incluirá uma linha completa de papelão revestido com sistemas de ar relacionados e duas bobinadeiras.,POSITIVE,entrega metso incluirá linha completa papelão revestido sistemas ar relacionados duas bobinadeiras,NEUTRAL
2510,neutral,Mobile data transfer is expected to increase explosively in the LTE era .,A transferência de dados móveis deverá aumentar explosivamente na era LTE.,NEGATIVE,transferência dados móveis deverá aumentar explosivamente lte,NEGATIVE
2511,neutral,Most of the dividend will go to the Grimaldi family .,A maior parte dos dividendos irá para a família Grimaldi.,NEUTRAL,maior parte dividendos irá família grimaldi,NEUTRAL
2512,neutral,"mr Bakman sees also expansion options on the Tallinn-Helisnki link , claiming however , that operating the link with only a single ship is not enough .","O Sr. Bakman também vê opções de expansão no link Tallinn-Helisnki, alegando, no entanto, que operar o link com apenas um único navio não é suficiente.",POSITIVE,sr bakman vê opções expansão link tallinnhelisnki alegando entanto operar link apenas único navio suficiente,NEUTRAL
2513,positive,"M-real Corporation Press release on 3 November at 10:35 am M-real Corporation was the second best company in the materials sector including e.g. forest industry companies in the Carbon Disclosure Leadership Index CDLI , Nordic Report 2009 .","M-real Corporation Comunicado de imprensa em 3 de novembro às 10:35 am M-real Corporation foi a segunda melhor empresa no setor de materiais incluindo, por exemplo empresas da indústria florestal no Carbon Disclosure Leadership Index CDLI, Nordic Report 2009.",POSITIVE,mreal corporation comunicado imprensa 3 novembro 1035 am mreal corporation segunda melhor empresa setor materiais incluindo exemplo empresas indústria florestal carbon disclosure leadership index cdli nordic report 2009,NEUTRAL
2514,neutral,"M-Real said there are ` no grounds ' for the rumors , which ` have been circulating in the market for some months . '","A M-Real disse que `não há fundamento 'para os rumores, que` já circulam no mercado há alguns meses. '",NEGATIVE,mreal disse fundamento rumores circulam mercado alguns meses,NEGATIVE
2515,neutral,"Nastola , axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL : RUTAV said today that it will transfer to Nastola , southern Finland , the production of its Jyvaskyla plant , which will affect 14 people .","Nastola, machado 14 empregos 16 de fevereiro de 2010 - A empresa finlandesa de tecnologia de produtos de madeira Raute Oyj HEL: RUTAV disse hoje que vai transferir para Nastola, no sul da Finlândia, a produção de sua fábrica de Jyvaskyla, que afetará 14 pessoas.",NEGATIVE,nastola machado 14 empregos 16 fevereiro 2010 empresa finlandesa tecnologia produtos madeira raute oyj hel rutav disse hoje vai transferir nastola sul finlândia produção fábrica jyvaskyla afetará 14 pessoas,NEGATIVE
2516,neutral,Neste Shipping is the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply .,"A Neste Shipping é a empresa com maior probabilidade de permanecer finlandês, já que o setor de petróleo e seus transportes são importantes para o abastecimento de emergência.",NEUTRAL,neste shipping empresa maior probabilidade permanecer finlandês setor petróleo transportes importantes abastecimento emergência,NEGATIVE
2517,neutral,Net investment income,Renda líquida de investimento,NEUTRAL,renda líquida investimento,NEUTRAL
2518,neutral,"no compensation for its news , opinions or distributions .","nenhuma compensação por suas notícias, opiniões ou distribuições.",NEUTRAL,nenhuma compensação notícias opiniões distribuições,NEGATIVE
2519,neutral,No financial details were available .,Nenhum detalhe financeiro estava disponível.,NEUTRAL,nenhum detalhe financeiro disponível,NEUTRAL
2520,neutral,No financial details were disclosed .,Nenhum detalhe financeiro foi divulgado.,NEUTRAL,nenhum detalhe financeiro divulgado,NEGATIVE
2521,neutral,No financial details were provided .,Nenhum detalhe financeiro foi fornecido.,NEUTRAL,nenhum detalhe financeiro fornecido,NEGATIVE
2522,neutral,No financial details were reported .,Nenhum detalhe financeiro foi informado.,NEGATIVE,nenhum detalhe financeiro informado,NEGATIVE
2523,neutral,No more waste-burning facilities should be built .,Não devem ser mais construídas instalações de queima de resíduos.,NEUTRAL,devem construídas instalações queima resíduos,NEGATIVE
2524,neutral,"No price was given for the transaction , which merges two London companies that have worked together on a number of projects including delivery of timetables for Britain 's National Express East Coast rail networks .","Nenhum preço foi informado para a transação, que une duas empresas de Londres que trabalharam juntas em uma série de projetos, incluindo a entrega de horários para as redes ferroviárias National Express East Coast da Grã-Bretanha.",NEUTRAL,nenhum preço informado transação une duas empresas londres trabalharam juntas série projetos incluindo entrega horários redes ferroviárias national express east coast grãbretanha,NEUTRAL
2525,neutral,No pricing details were disclosed .,Nenhum detalhe de preço foi divulgado.,NEUTRAL,nenhum detalhe preço divulgado,NEGATIVE
2526,neutral,"Nokia said it still expects to sell 150 more million Symbian devices in years to come , giving an indication of how it expects the Phone 7 handoff to work .","A Nokia disse que ainda espera vender mais 150 milhões de aparelhos Symbian nos próximos anos, dando uma indicação de como espera que a transferência do Phone 7 funcione.",NEUTRAL,nokia disse ainda espera vender 150 milhões aparelhos symbian próximos anos dando indicação espera transferência phone 7 funcione,NEUTRAL
2527,neutral,Nordea Bank Estonia is part of the largest financial group in the Nordic countries .,Nordea Bank Estonia faz parte do maior grupo financeiro dos países nórdicos.,POSITIVE,nordea bank estonia faz parte maior grupo financeiro países nórdicos,NEUTRAL
2528,neutral,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .","Do faturamento líquido da empresa, 38% foi adquirido na Finlândia, 21% em outros países europeus, 40% na Ásia e 1% nos Estados Unidos.",POSITIVE,faturamento líquido empresa 38 adquirido finlândia 21 outros países europeus 40 ásia 1 estados unidos,POSITIVE
2529,neutral,Officials did not disclose the contract value .,Funcionários não divulgaram o valor do contrato.,NEUTRAL,funcionários divulgaram valor contrato,NEUTRAL
2530,neutral,"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines .","Em 1º de dezembro, Grimaldi adquiriu 1,5 milhão de ações e uma participação de 50,1 por cento na Finnlines.",POSITIVE,1º dezembro grimaldi adquiriu 15 milhão ações participação 501 cento finnlines,POSITIVE
